geography,id,name,value,source,control_size
TAZ,20,hh_inc_100_150,0,Difference,72
TAZ,20,hh_inc_150_plus,0,Difference,197
TAZ,20,hh_gq,0,Difference,98
TAZ,20,hh_child,0,Difference,1337
TAZ,20,hh_no_child,0,Difference,27
TAZ,21,num_hh,2311,Control,2311
TAZ,21,hh_inc_25,510,Control,510
TAZ,21,hh_inc_25_50,298,Control,298
TAZ,21,hh_inc_50_75,150,Control,150
TAZ,21,hh_inc_75_100,118,Control,118
TAZ,21,hh_inc_100_150,213,Control,213
TAZ,21,hh_inc_150_plus,875,Control,875
TAZ,21,hh_gq,147,Control,147
TAZ,21,hh_child,2127,Control,2127
TAZ,21,hh_no_child,37,Control,37
TAZ,21,num_hh,2311,Result,2311
