TAZ,HHLESSGQ,HHCHILDNO,HHCHILDYES,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHGQYES,HHGQNO,HHBASE
1493,145,45,100,26,42,25,19,20,13,50,448,195
1494,638,385,253,78,83,99,77,125,176,5,2165,643
1495,495,153,342,89,143,87,65,70,41,11,2142,506
1496,218,67,151,39,63,38,29,31,18,0,669,218
1497,675,209,466,122,195,118,89,95,56,10,2936,685
1498,299,192,107,28,41,47,44,54,85,2,1048,301
1499,1157,637,520,104,145,135,148,217,408,7,4225,1164
1500,995,643,352,119,119,120,121,192,324,0,2683,995
1501,329,193,136,48,51,55,41,66,68,17,1169,346
1502,422,131,291,76,122,74,56,59,35,19,1753,441
1503,565,333,232,76,145,74,51,124,95,11,2007,576
1504,889,522,367,129,138,147,110,177,188,67,2504,956
1505,723,315,408,107,164,111,98,160,83,118,2599,841
1506,876,516,360,117,224,115,79,193,148,23,2848,899
1507,372,115,257,67,108,65,49,52,31,6,1439,378
1508,626,369,257,84,160,82,56,138,106,0,1711,626
1509,444,339,105,39,63,88,74,75,105,12,1199,456
1510,981,749,232,86,139,193,163,165,235,0,2001,981
1511,618,472,146,54,88,122,102,104,148,0,1557,618
1512,1195,905,290,135,202,174,143,154,387,0,3057,1195
1513,447,288,159,31,44,63,63,86,160,0,1186,447
1514,340,219,121,24,34,48,48,65,121,0,950,340
1515,408,263,145,28,40,58,57,79,146,0,973,408
1516,0,0,0,0,0,0,0,0,0,0,0,0
1517,103,74,29,11,10,11,9,24,38,0,171,103
1518,66,13,53,15,18,11,5,8,9,1,135,67
1519,813,677,136,161,99,90,86,109,268,1,1833,814
1520,90,66,24,10,24,17,18,10,11,2,246,92
1521,903,823,80,54,60,141,98,163,387,134,2215,1037
1522,13,10,3,2,4,2,3,1,1,4,52,17
1523,251,202,49,34,27,42,37,39,72,2,496,253
1524,5,4,1,1,1,1,1,1,0,0,20,5
1525,0,0,0,0,0,0,0,0,0,0,0,0
1526,685,550,135,94,74,113,102,106,196,0,1245,685
1527,183,131,52,17,23,23,21,34,65,0,641,183
1528,251,180,71,24,32,32,28,47,88,0,441,251
1529,68,43,25,5,5,6,7,15,30,0,309,68
1530,469,416,53,140,123,62,46,36,62,1,639,470
1531,2559,1809,750,138,205,246,352,730,888,0,6252,2559
1532,590,375,215,63,94,58,90,162,123,6,1596,596
1533,305,174,131,18,28,19,30,70,140,0,913,305
1534,920,525,395,54,85,58,91,212,420,12,2853,932
1535,1873,1140,733,70,141,176,204,362,920,60,5433,1933
1536,1186,709,477,23,35,54,88,225,761,13,3787,1199
1537,5,3,2,0,0,0,0,1,4,0,12,5
1538,338,177,161,11,19,28,32,34,214,0,953,338
1539,1007,528,479,32,58,84,95,101,637,0,3301,1007
1540,2093,1264,829,176,248,177,178,292,1022,0,6172,2093
1541,6355,3357,2998,315,446,341,459,1138,3656,0,19489,6355
1542,3253,1659,1594,167,272,334,393,784,1303,11,9609,3264
1543,1854,1229,625,135,202,154,202,278,883,0,4988,1854
1544,1401,868,533,34,55,83,111,232,886,12,4134,1413
1545,1303,873,430,61,90,122,163,375,492,14,3789,1317
1546,1035,566,469,126,179,164,181,207,178,24,2982,1059
1547,1075,680,395,87,137,125,131,189,406,0,3301,1075
1548,418,240,178,40,65,42,50,84,137,7,1119,425
1549,1725,1338,387,180,250,292,270,243,490,8,4391,1733
1550,3125,1878,1247,168,290,418,428,557,1264,0,9161,3125
1551,0,0,0,0,0,0,0,0,0,0,0,0
1552,336,207,129,20,31,35,42,92,116,3,1071,339
1553,1346,855,491,63,118,115,150,301,599,0,4031,1346
1554,438,305,133,19,30,38,51,94,206,0,1028,438
1555,1942,1068,874,104,156,160,201,364,957,6,6358,1948
1556,672,413,259,64,75,63,61,120,289,4,1614,676
1557,347,219,128,17,27,31,39,58,175,0,1079,347
1558,855,541,314,43,66,77,96,143,430,0,2711,855
1559,2660,1570,1090,260,468,303,406,557,666,14,7214,2674
1560,1340,839,501,97,144,137,171,312,479,8,3806,1348
1561,1116,639,477,85,114,122,128,243,424,141,3146,1257
1562,955,522,433,116,165,151,167,191,165,5,2802,960
1563,429,269,160,31,46,44,55,100,153,0,1353,429
1564,915,636,279,40,63,79,107,196,430,0,2665,915
1565,1326,907,419,101,172,108,121,224,600,12,3723,1338
1566,741,407,334,40,60,61,77,139,364,0,1657,741
1567,633,379,254,53,92,46,55,118,269,0,1626,633
1568,355,218,137,34,40,33,32,64,152,12,1053,367
1569,684,485,199,57,83,96,115,120,213,29,1589,713
1570,429,273,156,46,68,42,65,118,90,14,1253,443
1571,614,348,266,41,69,68,85,134,217,0,1838,614
1572,676,462,214,51,87,55,61,114,308,11,1551,687
1573,510,396,114,53,74,86,80,72,145,0,949,510
1574,1780,1124,656,75,110,147,204,364,880,0,4933,1780
1575,753,451,302,64,110,55,65,141,318,10,2155,763
1576,401,269,132,19,28,38,50,116,150,0,972,401
1577,25,16,9,1,2,2,3,4,13,0,57,25
1578,756,478,278,38,58,68,85,127,380,0,2340,756
1579,886,530,356,17,26,40,65,168,570,0,2401,886
1580,638,495,143,67,93,108,100,90,180,0,1361,638
1581,449,245,204,55,78,71,79,90,76,0,1587,449
1582,874,496,378,58,98,97,121,190,310,0,2704,874
1583,1195,627,568,37,69,100,113,120,756,0,3580,1195
1584,1548,1068,480,185,326,147,159,244,487,0,3331,1548
1585,290,167,123,28,45,29,34,58,96,0,778,290
1586,0,0,0,0,0,0,0,0,0,0,0,0
1587,807,444,363,43,65,66,83,151,399,0,2262,807
1588,991,703,288,83,121,139,166,174,308,0,2791,991
1589,709,448,261,57,91,82,87,124,268,27,1569,736
1590,770,531,239,92,162,73,79,122,242,118,2075,888
1591,1474,931,543,62,91,122,169,301,729,0,4360,1474
1592,361,189,172,11,21,30,34,36,229,0,901,361
1593,1115,673,442,94,132,94,95,156,544,60,2601,1175
1594,348,210,138,29,41,29,30,49,170,0,956,348
1595,452,286,166,23,35,41,51,76,226,3,1257,455
1596,577,361,216,42,62,59,74,135,205,0,1612,577
1597,738,462,276,53,80,75,94,172,264,0,2158,738
1598,776,493,283,36,68,67,86,173,346,0,1972,776
1599,759,482,277,35,67,65,84,170,338,8,2042,767
1600,879,448,431,45,74,90,106,212,352,0,2802,879
1601,0,0,0,0,0,0,0,0,0,0,0,0
1602,339,185,154,41,59,54,59,68,58,0,925,339
1603,250,144,106,24,39,25,30,50,82,4,741,254
1604,477,272,205,28,44,30,47,110,218,13,1505,490
1605,460,283,177,44,51,43,41,82,199,0,1242,460
1606,1051,647,404,63,97,110,132,287,362,28,2894,1079
1607,927,526,401,62,103,103,128,202,329,0,2771,927
1608,581,348,233,49,85,42,50,108,247,0,1422,581
1609,735,521,214,61,89,103,123,129,230,66,1863,801
1610,989,629,360,106,157,97,150,272,207,24,2996,1013
1611,1087,625,462,104,170,110,129,217,357,10,3222,1097
1612,86,45,41,4,6,5,6,15,50,0,175,86
1613,22,14,8,1,1,2,3,4,11,0,102,22
1614,0,0,0,0,0,0,0,0,0,0,0,0
1615,466,287,179,28,43,49,59,127,160,8,1367,474
1616,283,180,103,13,25,24,31,63,127,0,828,283
1617,3570,1590,1980,167,276,234,347,804,1742,0,11347,3570
1618,611,380,231,21,95,67,78,122,228,44,2512,655
1619,517,295,222,28,48,85,65,98,193,0,1374,517
1620,1066,636,430,99,145,96,118,217,391,12,3344,1078
1621,1008,584,424,30,102,110,117,194,455,25,3666,1033
1622,419,213,206,28,75,50,49,73,144,9,1485,428
1623,2578,1535,1043,343,244,369,407,599,616,0,7512,2578
1624,563,372,191,47,57,60,74,136,189,6,1841,569
1625,738,394,344,70,85,90,81,119,293,24,2238,762
1626,893,564,329,96,104,113,109,245,226,19,2899,912
1627,1197,589,608,92,117,210,213,276,289,11,4130,1208
1628,1244,577,667,29,67,107,144,290,607,0,4163,1244
1629,2065,1082,983,91,161,214,256,526,817,7,6624,2072
1630,1528,960,568,105,363,286,201,312,261,13,5103,1541
1631,65,34,31,7,8,7,8,14,21,0,228,65
1632,1051,614,437,45,71,87,96,163,589,12,3310,1063
1633,710,350,360,27,49,36,52,133,413,0,2278,710
1634,656,308,348,35,57,46,62,102,354,0,2151,656
1635,2210,1333,877,183,246,356,347,499,579,17,7504,2227
1636,1038,628,410,71,97,140,130,216,384,8,3013,1046
1637,2250,1211,1039,219,223,328,319,506,655,14,7605,2264
1638,2403,1285,1118,149,234,179,189,396,1256,68,7476,2471
1639,1228,749,479,31,57,75,69,106,890,76,3905,1304
1640,1213,757,456,43,82,57,62,114,855,0,3967,1213
1641,551,379,172,41,94,54,62,90,210,0,1896,551
1642,1227,607,620,103,184,198,175,273,294,32,4365,1259
1643,1988,871,1117,188,275,337,331,432,425,46,7009,2034
1644,3100,2044,1056,129,415,411,459,899,787,12,9887,3112
1645,1857,1207,650,106,412,288,260,327,464,46,6293,1903
1646,992,719,273,163,280,117,147,138,147,55,2807,1047
1647,1616,1161,455,202,245,158,185,216,610,2,4194,1618
1648,2411,1235,1176,206,280,215,292,633,785,23,8081,2434
1649,1656,855,801,60,110,168,181,383,754,17,5385,1673
1650,1793,928,865,88,217,184,175,319,810,10,6260,1803
1651,1447,783,664,121,172,189,215,294,456,20,5012,1467
1652,359,189,170,5,20,15,28,69,222,0,1461,359
1653,230,143,87,8,36,25,30,46,85,15,898,245
1654,1106,936,170,114,281,140,152,170,249,0,2641,1106
1655,1020,494,526,82,33,66,99,230,510,0,2528,1020
1656,1205,838,367,202,146,173,179,270,235,0,3012,1205
1657,290,155,135,7,16,16,21,44,186,0,909,290
1658,229,119,110,25,30,24,27,50,73,0,624,229
1659,774,381,393,59,76,136,137,179,187,11,2859,785
1660,624,311,313,29,99,88,98,153,157,0,2361,624
1661,828,480,348,59,71,127,139,235,197,8,2803,836
1662,917,542,375,67,86,102,116,230,316,2,2469,919
1663,411,205,206,19,65,58,64,101,104,5,1574,416
1664,385,208,177,36,44,35,47,86,137,0,1268,385
1665,808,517,291,42,52,66,97,274,277,7,2334,815
1666,651,432,219,62,155,71,72,110,181,20,2029,671
1667,1027,533,494,111,134,108,121,224,329,40,3221,1067
1668,743,386,357,80,97,78,87,162,239,99,1721,842
1669,546,287,259,7,30,24,43,105,337,0,2151,546
1670,159,99,60,7,22,19,18,38,55,1,715,160
1671,702,435,267,29,99,82,78,167,247,29,2719,731
1672,754,467,287,31,106,88,83,179,267,33,2895,787
1673,1005,632,373,44,104,170,143,178,366,0,3914,1005
1674,1091,686,405,48,113,185,155,193,397,0,3053,1091
1675,348,186,162,8,19,19,25,52,225,0,1090,348
1676,397,254,143,21,26,33,48,135,134,8,1591,405
1677,806,402,404,37,128,114,126,197,204,13,3008,819
1678,884,504,380,48,82,145,112,168,329,34,3018,918
1679,437,234,203,11,24,24,31,66,281,4,1389,441
1680,1364,938,426,102,233,133,154,223,519,11,4355,1375
1681,571,290,281,39,102,69,67,99,195,4,2093,575
1682,634,342,292,59,73,58,78,142,224,22,1930,656
1683,387,240,147,16,55,45,43,92,136,0,1457,387
1684,7,3,4,0,1,0,1,2,3,28,22,35
1685,824,440,384,78,95,100,91,133,327,0,2546,824
1686,337,182,155,31,39,31,41,76,119,0,1189,337
1687,600,401,199,51,49,53,67,153,227,0,1754,600
1688,225,150,75,19,18,20,25,57,86,0,563,225
1689,1373,917,456,116,113,121,154,349,520,0,3886,1373
1690,735,491,244,62,60,65,83,187,278,0,1984,735
1691,456,303,153,43,109,50,51,77,126,12,1558,468
1692,328,162,166,29,66,43,53,77,60,0,1107,328
1693,375,181,194,24,73,57,53,73,95,0,1485,375
1694,421,251,170,39,57,38,47,86,154,13,1197,434
1695,1273,850,423,108,104,112,143,324,482,0,3761,1273
1696,1390,928,462,118,114,123,156,353,526,0,2961,1390
1697,497,313,184,22,51,84,71,88,181,0,1422,497
1698,508,320,188,22,53,86,72,90,185,26,1634,534
1699,370,136,234,37,52,110,74,69,28,16,1556,386
1700,637,379,258,85,60,91,101,148,152,2,1496,639
1701,907,447,460,35,63,47,66,170,526,0,2924,907
1702,399,237,162,55,64,54,56,84,86,98,1129,497
1703,942,559,383,130,152,127,132,199,202,9,2507,951
1704,575,341,234,79,93,78,81,122,122,0,1594,575
1705,416,289,127,70,50,60,62,93,81,0,899,416
1706,614,288,326,33,53,43,58,95,332,0,1992,614
1707,394,211,183,24,38,29,31,65,207,0,1232,394
1708,541,262,279,35,105,82,76,106,137,4,2102,545
1709,477,317,160,45,114,52,53,81,132,11,1345,488
1710,332,169,163,22,59,40,39,58,114,8,1157,340
1711,331,122,209,33,47,99,66,62,24,0,1308,331
1712,318,143,175,15,71,50,54,67,61,19,1253,337
1713,558,331,227,77,90,75,78,118,120,0,1559,558
1714,870,465,405,82,100,106,96,141,345,118,2696,988
1715,656,389,267,90,106,88,92,139,141,6,2123,662
1716,621,368,253,85,100,84,87,131,134,8,1994,629
1717,464,248,216,44,53,57,51,75,184,0,1477,464
1718,827,442,385,51,81,61,65,136,433,0,2477,827
1719,589,405,184,44,100,57,67,96,225,5,1484,594
1720,480,237,243,40,72,78,68,107,115,0,1639,480
1721,598,296,302,50,90,97,85,133,143,8,2042,606
1722,393,260,133,33,40,42,52,95,131,0,1322,393
1723,605,439,166,100,170,71,90,84,90,3,1549,608
1724,207,135,72,12,46,32,29,36,52,11,658,218
1725,386,230,156,36,53,35,43,79,140,6,1352,392
1726,356,184,172,41,34,45,44,62,130,0,1338,356
1727,737,513,224,124,89,106,110,165,143,2,2264,739
1728,1037,591,446,57,96,170,131,197,386,1,2484,1038
1729,546,270,276,48,110,72,87,127,102,0,2027,546
1730,385,200,185,41,50,41,45,84,124,0,1387,385
1731,118,53,65,6,9,8,11,27,57,0,410,118
1732,498,329,169,42,51,53,66,120,166,0,1579,498
1733,505,334,171,43,52,54,67,122,167,0,1750,505
1734,527,247,280,28,45,37,50,82,285,0,1676,527
1735,590,266,324,28,132,94,100,125,111,12,2404,602
1736,1031,598,433,31,105,113,119,198,465,25,3875,1056
1737,476,316,160,45,114,52,53,81,131,0,1501,476
1738,376,139,237,37,53,112,75,70,29,9,1495,385
1739,384,142,242,38,54,114,77,72,29,0,1533,384
1740,717,371,346,82,69,91,88,125,262,19,2347,736
1741,216,112,104,25,21,27,26,38,79,13,747,229
1742,1012,523,489,116,97,129,124,176,370,0,3607,1012
1743,448,217,231,29,87,68,63,88,113,14,1760,462
1744,417,223,194,10,23,23,30,63,268,5,1385,422
1745,1007,543,464,93,116,92,124,226,356,3,3330,1010
1746,0,0,0,0,0,0,0,0,0,0,0,0
1747,284,126,158,13,22,19,28,64,138,0,875,284
1748,0,0,0,0,0,0,0,0,0,0,0,0
1749,450,283,167,20,47,76,64,80,163,19,1436,469
1750,232,146,86,10,24,39,33,41,85,12,790,244
1751,0,0,0,0,0,0,0,0,0,4,0,4
1752,369,192,177,40,48,39,43,80,119,0,997,369
1753,30,14,16,2,3,2,3,6,14,0,135,30
1754,12,5,7,1,1,1,1,3,5,0,20,12
1755,0,0,0,0,0,0,0,0,0,0,0,0
1756,129,59,70,7,11,8,12,28,63,5,295,134
1757,0,0,0,0,0,0,0,0,0,0,0,0
1758,971,703,268,136,188,146,125,180,196,3,2678,974
1759,1102,825,277,109,161,143,125,261,303,0,3518,1102
1760,520,259,261,72,107,91,88,99,63,2,1816,522
1761,1456,943,513,97,230,217,212,383,317,61,4426,1517
1762,2968,1965,1003,121,312,367,358,609,1201,19,8757,2987
1763,2470,1732,738,120,234,318,332,501,965,34,6524,2504
1764,733,530,203,33,63,111,91,119,316,0,2150,733
1765,1039,668,371,160,223,164,135,156,201,0,2812,1039
1766,1507,1041,466,107,194,171,184,311,540,14,4210,1521
1767,1810,1218,592,129,298,251,220,311,601,2,5396,1812
1768,1719,927,792,323,377,356,244,248,171,212,5435,1931
1769,1666,963,703,137,212,312,277,337,391,18,5589,1684
1770,1431,852,579,106,211,283,253,327,251,26,4451,1457
1771,1846,1182,664,154,270,363,320,404,335,4,6139,1850
1772,1247,844,403,144,249,217,173,190,274,27,3343,1274
1773,1019,776,243,54,104,107,142,200,412,14,2655,1033
1774,1662,1032,630,332,493,287,178,274,98,8,5074,1670
1775,923,549,374,138,180,167,110,181,147,13,3197,936
1776,811,502,309,69,113,164,104,168,193,5,2437,816
1777,929,543,386,75,124,241,138,237,114,6,3324,935
1778,313,129,184,49,81,69,50,42,22,0,1136,313
1779,1213,844,369,116,159,250,158,282,248,31,4221,1244
1780,1208,712,496,147,232,272,175,266,116,10,4985,1218
1781,703,482,221,61,109,161,107,148,117,7,2404,710
1782,723,450,273,32,69,140,143,177,162,0,2163,723
1783,1442,1041,401,132,207,187,136,270,510,7,3609,1449
1784,1167,827,340,130,210,152,120,209,346,2,3097,1169
1785,1484,1026,458,141,209,200,145,278,511,10,4087,1494
1786,1256,934,322,255,362,227,168,158,86,0,2773,1256
1787,1455,792,663,225,317,193,160,237,323,5,4997,1460
1788,1431,915,516,189,212,223,198,278,331,10,4577,1441
1789,1178,837,341,232,283,188,146,200,129,0,3330,1178
1790,815,416,399,178,241,167,108,65,56,8,2343,823
1791,2524,1618,906,220,428,275,270,434,897,13,8177,2537
1792,1575,907,668,94,141,252,229,366,493,1086,4572,2661
1793,439,313,126,46,89,90,67,81,66,0,1199,439
1794,1077,629,448,110,168,186,179,275,159,13,3581,1090
1795,1619,1030,589,157,234,238,235,385,370,6,5440,1625
1796,1132,738,394,154,302,226,149,202,99,0,3546,1132
1797,564,325,239,63,119,112,74,97,99,0,2224,564
1798,731,507,224,96,138,112,111,145,129,21,2102,752
1799,659,445,214,68,124,134,71,95,167,23,2312,682
1800,1163,479,684,138,325,251,199,192,58,31,4445,1194
1801,927,598,329,112,182,178,112,192,151,3,3620,930
1802,1455,865,590,97,143,283,208,356,368,28,5242,1483
1803,887,544,343,103,158,214,117,152,143,42,3922,929
1804,451,265,186,60,111,101,74,66,39,0,1268,451
1805,766,411,355,167,243,161,110,62,23,10,2348,776
1806,404,288,116,54,84,68,55,43,100,7,1132,411
1807,515,344,171,84,107,55,63,108,98,0,1465,515
1808,366,265,101,61,86,77,62,57,23,0,974,366
1809,336,224,112,55,70,36,41,71,63,0,768,336
1810,559,366,193,131,173,65,54,71,65,0,1671,559
1811,796,495,301,76,118,176,137,224,65,6,2340,802
1812,390,199,191,85,115,80,52,31,27,0,1300,390
1813,456,342,114,45,67,59,52,108,125,4,1263,460
1814,584,424,160,98,138,123,100,92,33,4,1312,588
1815,546,297,249,84,119,73,60,89,121,0,1864,546
1816,461,343,118,94,133,83,62,58,31,3,905,464
1817,317,258,59,32,63,56,48,68,50,0,785,317
1818,991,808,183,99,198,174,149,212,159,4,2162,995
1819,602,394,208,141,187,70,58,77,69,50,2008,652
1820,808,539,269,132,168,86,98,170,154,0,2362,808
1821,707,478,229,82,141,123,98,108,155,9,1832,716
1822,826,574,252,117,162,174,136,116,121,37,2120,863
1823,1068,614,454,175,241,201,171,183,97,13,3547,1081
1824,515,383,132,105,149,93,69,65,34,0,1194,515
1825,385,286,99,78,111,69,52,48,27,0,821,385
1826,917,682,235,186,265,165,123,115,63,0,2021,917
1827,304,166,138,47,66,40,33,49,69,18,1062,322
1828,665,426,239,58,113,72,71,114,237,0,1408,665
1829,290,196,94,34,58,50,40,44,64,4,890,294
1830,1029,637,392,87,144,208,132,213,245,0,3412,1029
1831,479,297,182,41,67,97,61,99,114,0,1782,479
1832,784,530,254,81,148,159,84,113,199,30,2426,814
1833,226,130,96,37,51,43,36,39,20,0,694,226
1834,254,146,108,42,57,48,41,44,22,0,908,254
1835,853,491,362,140,193,161,136,146,77,0,2772,853
1836,425,245,180,70,96,80,68,73,38,0,1286,425
1837,1009,660,349,236,313,117,97,129,117,16,2425,1025
1838,360,250,110,51,71,76,59,51,52,5,924,365
1839,529,329,200,51,79,117,91,149,42,6,1820,535
1840,702,510,192,62,127,110,115,139,149,17,1641,719
1841,461,329,132,48,94,94,70,85,70,19,1285,480
1842,782,569,213,69,141,123,128,154,167,5,1937,787
1843,398,243,155,50,98,93,73,58,26,0,1004,398
1844,676,420,256,29,64,130,134,166,153,36,1920,712
1845,180,74,106,28,46,39,29,24,14,32,697,212
1846,643,265,378,102,165,141,104,86,45,0,2725,643
1847,734,549,185,89,137,160,89,136,123,52,2401,786
1848,620,464,156,75,116,135,75,115,104,22,1935,642
1849,691,452,239,161,214,80,67,88,81,0,1385,691
1850,1085,696,389,95,184,118,116,187,385,0,3068,1085
1851,311,199,112,27,53,34,33,53,111,5,882,316
1852,1017,548,469,191,223,211,144,147,101,51,3507,1068
1853,353,219,134,30,49,71,45,73,85,17,1395,370
1854,403,216,187,88,128,85,58,33,11,0,1303,403
1855,791,424,367,172,251,166,114,64,24,7,2542,798
1856,476,357,119,47,70,62,54,113,130,0,1255,476
1857,1006,820,186,100,201,177,151,215,162,8,2171,1014
1858,190,118,72,16,27,38,24,39,46,0,777,190
1859,289,179,110,25,40,58,37,60,69,5,1077,294
1860,637,263,374,101,164,140,103,85,44,0,2317,637
1861,582,314,268,109,128,121,83,84,57,0,1748,582
1862,798,427,371,107,219,187,130,105,50,6,2704,804
1863,510,382,128,62,96,111,62,95,84,7,1648,517
1864,354,180,174,30,72,91,54,54,53,0,1246,354
1865,659,336,323,56,134,169,101,101,98,4,2298,663
1866,416,171,245,66,107,91,67,55,30,0,1674,416
1867,445,238,207,59,122,104,72,59,29,8,1228,453
1868,467,313,154,48,90,81,68,108,72,0,1377,467
1869,525,349,176,93,141,82,65,74,70,10,1407,535
1870,494,334,160,51,93,100,53,71,126,8,1664,502
1871,693,519,174,84,130,151,84,128,116,13,2315,706
1872,239,179,60,29,45,52,29,44,40,0,662,239
1873,344,233,111,36,65,70,37,50,86,0,1289,344
1874,593,398,195,61,115,103,87,138,89,24,1971,617
1875,1160,841,319,194,274,244,198,182,68,0,2922,1160
1876,460,334,126,77,109,97,78,72,27,42,839,502
1877,423,307,116,71,100,89,72,66,25,59,932,482
1878,263,166,97,30,56,54,37,64,22,0,1087,263
1879,273,175,98,20,28,60,49,67,49,0,1029,273
1880,390,245,145,44,84,80,54,96,32,0,1367,390
1881,1032,643,389,113,191,241,143,180,164,5,2721,1037
1882,765,476,289,84,142,179,106,133,121,40,2518,805
1883,557,347,210,61,103,130,77,97,89,59,2029,616
1884,1107,710,397,81,115,242,198,274,197,39,3630,1146
1885,225,169,56,22,33,29,25,53,63,0,415,225
1886,256,128,128,35,53,45,43,49,31,75,903,331
1887,607,310,297,133,179,125,80,49,41,0,1638,607
1888,344,248,96,81,78,49,42,51,43,6,877,350
1889,423,285,138,30,70,59,51,73,140,0,1197,423
1890,715,436,279,90,176,168,130,104,47,0,1807,715
1891,629,321,308,54,128,161,96,96,94,0,2488,629
1892,396,231,165,40,62,68,66,101,59,0,1389,396
1893,882,508,374,99,185,175,116,151,156,11,3013,893
1894,257,128,129,36,53,45,43,49,31,1,884,258
1895,486,289,197,33,48,95,70,119,121,0,1886,486
1896,938,603,335,144,202,148,122,140,182,31,2514,969
1897,802,471,331,107,197,180,132,117,69,77,2096,879
1898,376,273,103,33,68,59,61,74,81,0,1012,376
1899,327,238,89,29,59,51,53,65,70,0,833,327
1900,665,382,283,125,120,131,123,98,68,0,2366,665
1901,713,508,205,74,145,146,108,131,109,20,1857,733
1902,424,244,180,48,89,84,56,73,74,5,1647,429
1903,760,436,324,143,137,150,141,112,77,0,2398,760
1904,487,261,226,106,155,102,70,40,14,3,1319,490
1905,428,305,123,57,89,72,59,46,105,7,1065,435
1906,331,206,125,36,61,77,46,58,53,0,1002,331
1907,607,396,211,83,162,121,80,108,53,0,1556,607
1908,554,399,155,130,126,78,68,82,70,15,1506,569
1909,701,474,227,81,140,122,97,107,154,8,1470,709
1910,199,101,98,17,41,51,30,31,29,0,704,199
1911,521,361,160,68,99,80,79,103,92,14,1345,535
1912,628,313,315,113,125,108,104,102,76,0,2070,628
1913,770,384,386,138,153,132,128,126,93,5,2598,775
1914,483,241,242,87,96,83,80,79,58,0,1822,483
1915,534,346,188,66,106,82,80,142,58,11,1772,545
1916,677,438,239,84,135,104,101,180,73,0,1950,677
1917,311,225,86,43,60,47,40,58,63,0,864,311
1918,1022,727,295,201,245,164,127,174,111,0,2427,1022
1919,1034,737,297,137,216,174,142,111,254,8,2384,1042
1920,820,546,274,146,220,127,102,116,109,78,1824,898
1921,388,258,130,69,104,60,48,55,52,22,1037,410
1922,589,424,165,138,134,83,72,87,75,16,1599,605
1923,867,498,369,163,156,171,161,128,88,0,2525,867
1924,313,180,133,59,56,62,58,46,32,0,915,313
1925,195,112,83,32,44,37,31,33,18,0,619,195
1926,60,39,21,7,12,9,9,16,7,0,208,60
1927,0,0,0,0,0,0,0,0,0,0,0,0
1928,5,3,2,1,1,1,1,1,0,0,22,5
1929,613,360,253,82,151,138,101,89,52,0,1597,613
1930,278,227,51,28,55,49,42,59,45,0,590,278
1931,88,61,27,12,17,19,14,12,14,0,238,88
1932,168,117,51,24,33,35,28,24,24,0,405,168
1933,211,131,80,18,29,43,27,44,50,0,836,211
1934,0,0,0,0,0,0,0,0,0,0,0,0
1935,408,205,203,93,123,51,65,51,25,37,1461,445
1936,475,419,56,68,53,72,66,99,117,0,920,475
1937,2370,1730,640,116,130,226,204,437,1257,0,5548,2370
1938,766,562,204,37,34,62,47,146,440,1,1986,767
1939,291,221,70,42,46,38,35,58,72,0,665,291
1940,1412,1050,362,124,116,216,200,261,495,16,3433,1428
1941,105,62,43,6,8,12,8,14,57,0,150,105
1942,1067,634,433,65,84,124,86,146,562,8,2998,1075
1943,703,431,272,32,29,49,54,91,448,0,1892,703
1944,2352,1702,650,75,121,290,242,415,1209,6,5406,2358
1945,1828,1385,443,81,96,134,126,371,1020,0,4704,1828
1946,525,340,185,121,122,90,60,81,51,32,1717,557
1947,998,712,286,60,56,110,98,170,504,348,2328,1346
1948,1380,1130,250,86,88,210,224,278,494,0,3326,1380
1949,294,173,121,56,48,56,38,67,29,10,802,304
1950,1217,867,350,85,117,185,136,410,284,0,3613,1217
1951,45,30,15,11,10,9,6,6,3,0,146,45
1952,1570,916,654,71,76,100,79,201,1043,3,4491,1573
1953,304,204,100,28,43,49,37,51,96,0,852,304
1954,1746,992,754,380,420,270,259,252,165,0,5328,1746
1955,802,621,181,70,116,137,131,194,154,0,1537,802
1956,1414,1094,320,123,205,242,231,342,271,9,3423,1423
1957,616,440,176,72,94,85,73,101,191,0,1592,616
1958,2513,1614,899,123,239,314,316,583,938,0,7012,2513
1959,2603,1743,860,167,242,267,266,565,1096,2,7445,2605
1960,93,60,33,8,8,9,7,14,47,0,217,93
1961,781,584,197,88,114,116,117,154,192,0,1863,781
1962,328,272,56,30,47,60,58,66,67,0,564,328
1963,236,168,68,32,36,28,25,48,67,0,658,236
1964,440,251,189,71,71,64,40,112,82,683,1130,1123
1965,556,384,172,68,76,119,75,105,113,0,1379,556
1966,426,254,172,133,113,63,52,41,24,31,1425,457
1967,295,176,119,92,78,44,36,28,17,6,1012,301
1968,438,320,118,54,55,84,57,96,92,0,1131,438
1969,501,374,127,56,73,74,75,99,124,0,1338,501
1970,466,370,96,104,104,68,65,74,51,0,1197,466
1971,218,92,126,54,59,37,37,24,7,0,792,218
1972,478,357,121,54,70,71,72,94,117,0,1267,478
1973,331,263,68,74,74,49,46,52,36,9,788,340
1974,529,420,109,118,118,78,74,83,58,0,1198,529
1975,2249,2081,168,543,500,378,291,243,294,0,3668,2249
1976,254,131,123,113,86,26,11,9,9,0,621,254
1977,68,53,15,12,16,7,8,11,14,4,160,72
1978,461,421,40,190,147,20,29,41,34,0,632,461
1979,0,0,0,0,0,0,0,0,0,85,0,85
1980,904,719,185,191,147,90,128,188,160,15,1940,919
1981,405,301,104,57,91,62,54,52,89,0,994,405
