geography,id,name,value,source,control_size
TAZ,18,hh_no_child,0,Difference,134
TAZ,19,num_hh,1307,Control,1307
TAZ,19,hh_inc_25,507,Control,507
TAZ,19,hh_inc_25_50,139,Control,139
TAZ,19,hh_inc_50_75,143,Control,143
TAZ,19,hh_inc_75_100,53,Control,53
TAZ,19,hh_inc_100_150,136,Control,136
TAZ,19,hh_inc_150_plus,127,Control,127
TAZ,19,hh_gq,202,Control,202
TAZ,19,hh_child,966,Control,966
TAZ,19,hh_no_child,139,Control,139
TAZ,19,num_hh,1307,Result,1307
TAZ,19,hh_inc_25,507,Result,507
TAZ,19,hh_inc_25_50,139,Result,139
TAZ,19,hh_inc_50_75,143,Result,143
TAZ,19,hh_inc_75_100,53,Result,53
TAZ,19,hh_inc_100_150,136,Result,136
TAZ,19,hh_inc_150_plus,127,Result,127
TAZ,19,hh_gq,202,Result,202
TAZ,19,hh_child,966,Result,966
TAZ,19,hh_no_child,139,Result,139
TAZ,19,num_hh,0,Difference,1307
TAZ,19,hh_inc_25,0,Difference,507
TAZ,19,hh_inc_25_50,0,Difference,139
TAZ,19,hh_inc_50_75,0,Difference,143
TAZ,19,hh_inc_75_100,0,Difference,53
TAZ,19,hh_inc_100_150,0,Difference,136
TAZ,19,hh_inc_150_plus,0,Difference,127
TAZ,19,hh_gq,0,Difference,202
TAZ,19,hh_child,0,Difference,966
TAZ,19,hh_no_child,0,Difference,139
TAZ,20,num_hh,937,Control,937
TAZ,20,hh_inc_25,317,Control,317
TAZ,20,hh_inc_25_50,132,Control,132
TAZ,20,hh_inc_50_75,96,Control,96
TAZ,20,hh_inc_75_100,77,Control,77
TAZ,20,hh_inc_100_150,101,Control,101
TAZ,20,hh_inc_150_plus,96,Control,96
TAZ,20,hh_gq,118,Control,118
TAZ,20,hh_child,731,Control,731
TAZ,20,hh_no_child,88,Control,88
TAZ,20,num_hh,937,Result,937
TAZ,20,hh_inc_25,317,Result,317
TAZ,20,hh_inc_25_50,132,Result,132
TAZ,20,hh_inc_50_75,96,Result,96
TAZ,20,hh_inc_75_100,77,Result,77
TAZ,20,hh_inc_100_150,101,Result,101
TAZ,20,hh_inc_150_plus,96,Result,96
TAZ,20,hh_gq,118,Result,118
TAZ,20,hh_child,731,Result,731
TAZ,20,hh_no_child,88,Result,88
TAZ,20,num_hh,0,Difference,937
TAZ,20,hh_inc_25,0,Difference,317
TAZ,20,hh_inc_25_50,0,Difference,132
TAZ,20,hh_inc_50_75,0,Difference,96
TAZ,20,hh_inc_75_100,0,Difference,77
TAZ,20,hh_inc_100_150,0,Difference,101
TAZ,20,hh_inc_150_plus,0,Difference,96
TAZ,20,hh_gq,0,Difference,118
TAZ,20,hh_child,0,Difference,731
TAZ,20,hh_no_child,0,Difference,88
TAZ,21,num_hh,2099,Control,2099
TAZ,21,hh_inc_25,525,Control,525
TAZ,21,hh_inc_25_50,354,Control,354
TAZ,21,hh_inc_50_75,220,Control,220
TAZ,21,hh_inc_75_100,230,Control,230
TAZ,21,hh_inc_100_150,247,Control,247
TAZ,21,hh_inc_150_plus,332,Control,332
TAZ,21,hh_gq,191,Control,191
TAZ,21,hh_child,1786,Control,1786
TAZ,21,hh_no_child,122,Control,122
TAZ,21,num_hh,2099,Result,2099
