geography,id,name,value,source,control_size,countycomb_label
TAZ,732,hh_inc_30_60,99,Control,99,NA
TAZ,732,hh_inc_60_100,161,Control,161,NA
TAZ,732,hh_inc_100_plus,179,Control,179,NA
TAZ,732,hh_child,465,Control,465,NA
TAZ,732,hh_no_child,165,Control,165,NA
TAZ,732,num_hh,630,Result,630,NA
TAZ,732,hh_inc_30,109,Result,101,NA
TAZ,732,hh_inc_30_60,108,Result,99,NA
TAZ,732,hh_inc_60_100,175,Result,161,NA
TAZ,732,hh_inc_100_plus,195,Result,179,NA
TAZ,732,hh_child,433,Result,465,NA
TAZ,732,hh_no_child,154,Result,165,NA
TAZ,732,num_hh,0,Difference,630,NA
TAZ,732,hh_inc_30,8,Difference,101,NA
TAZ,732,hh_inc_30_60,9,Difference,99,NA
TAZ,732,hh_inc_60_100,14,Difference,161,NA
TAZ,732,hh_inc_100_plus,16,Difference,179,NA
TAZ,732,hh_child,-32,Difference,465,NA
TAZ,732,hh_no_child,-11,Difference,165,NA
TAZ,733,num_hh,358,Control,358,NA
TAZ,733,hh_inc_30,23,Control,23,NA
TAZ,733,hh_inc_30_60,36,Control,36,NA
TAZ,733,hh_inc_60_100,16,Control,16,NA
TAZ,733,hh_inc_100_plus,248,Control,248,NA
TAZ,733,hh_child,232,Control,232,NA
TAZ,733,hh_no_child,126,Control,126,NA
TAZ,733,num_hh,358,Result,358,NA
TAZ,733,hh_inc_30,24,Result,23,NA
TAZ,733,hh_inc_30_60,38,Result,36,NA
TAZ,733,hh_inc_60_100,17,Result,16,NA
TAZ,733,hh_inc_100_plus,263,Result,248,NA
TAZ,733,hh_child,221,Result,232,NA
TAZ,733,hh_no_child,121,Result,126,NA
TAZ,733,num_hh,0,Difference,358,NA
TAZ,733,hh_inc_30,1,Difference,23,NA
TAZ,733,hh_inc_30_60,2,Difference,36,NA
TAZ,733,hh_inc_60_100,1,Difference,16,NA
TAZ,733,hh_inc_100_plus,15,Difference,248,NA
TAZ,733,hh_child,-11,Difference,232,NA
TAZ,733,hh_no_child,-5,Difference,126,NA
TAZ,734,num_hh,277,Control,277,NA
TAZ,734,hh_inc_30,0,Control,0,NA
TAZ,734,hh_inc_30_60,56,Control,56,NA
TAZ,734,hh_inc_60_100,63,Control,63,NA
TAZ,734,hh_inc_100_plus,127,Control,127,NA
TAZ,734,hh_child,194,Control,194,NA
TAZ,734,hh_no_child,83,Control,83,NA
TAZ,734,num_hh,277,Result,277,NA
TAZ,734,hh_inc_30,0,Result,0,NA
TAZ,734,hh_inc_30_60,60,Result,56,NA
TAZ,734,hh_inc_60_100,67,Result,63,NA
TAZ,734,hh_inc_100_plus,136,Result,127,NA
TAZ,734,hh_child,184,Result,194,NA
TAZ,734,hh_no_child,79,Result,83,NA
TAZ,734,num_hh,0,Difference,277,NA
TAZ,734,hh_inc_30,0,Difference,0,NA
TAZ,734,hh_inc_30_60,4,Difference,56,NA
TAZ,734,hh_inc_60_100,4,Difference,63,NA
TAZ,734,hh_inc_100_plus,9,Difference,127,NA
TAZ,734,hh_child,-10,Difference,194,NA
TAZ,734,hh_no_child,-4,Difference,83,NA
TAZ,735,num_hh,329,Control,329,NA
TAZ,735,hh_inc_30,19,Control,19,NA
TAZ,735,hh_inc_30_60,35,Control,35,NA
TAZ,735,hh_inc_60_100,20,Control,20,NA
TAZ,735,hh_inc_100_plus,233,Control,233,NA
TAZ,735,hh_child,192,Control,192,NA
TAZ,735,hh_no_child,137,Control,137,NA
TAZ,735,num_hh,329,Result,329,NA
TAZ,735,hh_inc_30,20,Result,19,NA
TAZ,735,hh_inc_30_60,36,Result,35,NA
TAZ,735,hh_inc_60_100,21,Result,20,NA
TAZ,735,hh_inc_100_plus,243,Result,233,NA
TAZ,735,hh_child,187,Result,192,NA
TAZ,735,hh_no_child,133,Result,137,NA
TAZ,735,num_hh,0,Difference,329,NA
TAZ,735,hh_inc_30,1,Difference,19,NA
TAZ,735,hh_inc_30_60,1,Difference,35,NA
TAZ,735,hh_inc_60_100,1,Difference,20,NA
TAZ,735,hh_inc_100_plus,10,Difference,233,NA
TAZ,735,hh_child,-5,Difference,192,NA
TAZ,735,hh_no_child,-4,Difference,137,NA
TAZ,736,num_hh,433,Control,433,NA
TAZ,736,hh_inc_30,140,Control,140,NA
TAZ,736,hh_inc_30_60,74,Control,74,NA
TAZ,736,hh_inc_60_100,38,Control,38,NA
TAZ,736,hh_inc_100_plus,129,Control,129,NA
TAZ,736,hh_child,270,Control,270,NA
TAZ,736,hh_no_child,163,Control,163,NA
TAZ,736,num_hh,433,Result,433,NA
TAZ,736,hh_inc_30,149,Result,140,NA
TAZ,736,hh_inc_30_60,79,Result,74,NA
TAZ,736,hh_inc_60_100,41,Result,38,NA
TAZ,736,hh_inc_100_plus,139,Result,129,NA
TAZ,736,hh_child,254,Result,270,NA
TAZ,736,hh_no_child,154,Result,163,NA
TAZ,736,num_hh,0,Difference,433,NA
TAZ,736,hh_inc_30,9,Difference,140,NA
TAZ,736,hh_inc_30_60,5,Difference,74,NA
TAZ,736,hh_inc_60_100,3,Difference,38,NA
TAZ,736,hh_inc_100_plus,10,Difference,129,NA
TAZ,736,hh_child,-16,Difference,270,NA
TAZ,736,hh_no_child,-9,Difference,163,NA
TAZ,737,num_hh,602,Control,602,NA
TAZ,737,hh_inc_30,72,Control,72,NA
TAZ,737,hh_inc_30_60,50,Control,50,NA
TAZ,737,hh_inc_60_100,139,Control,139,NA
TAZ,737,hh_inc_100_plus,198,Control,198,NA
TAZ,737,hh_child,387,Control,387,NA
TAZ,737,hh_no_child,215,Control,215,NA
TAZ,737,num_hh,602,Result,602,NA
TAZ,737,hh_inc_30,81,Result,72,NA
TAZ,737,hh_inc_30_60,58,Result,50,NA
TAZ,737,hh_inc_60_100,160,Result,139,NA
TAZ,737,hh_inc_100_plus,230,Result,198,NA
TAZ,737,hh_child,340,Result,387,NA
TAZ,737,hh_no_child,189,Result,215,NA
TAZ,737,num_hh,0,Difference,602,NA
TAZ,737,hh_inc_30,9,Difference,72,NA
TAZ,737,hh_inc_30_60,8,Difference,50,NA
TAZ,737,hh_inc_60_100,21,Difference,139,NA
TAZ,737,hh_inc_100_plus,32,Difference,198,NA
TAZ,737,hh_child,-47,Difference,387,NA
TAZ,737,hh_no_child,-26,Difference,215,NA
TAZ,738,num_hh,242,Control,242,NA
TAZ,738,hh_inc_30,44,Control,44,NA
TAZ,738,hh_inc_30_60,43,Control,43,NA
TAZ,738,hh_inc_60_100,29,Control,29,NA
TAZ,738,hh_inc_100_plus,81,Control,81,NA
TAZ,738,hh_child,190,Control,190,NA
TAZ,738,hh_no_child,52,Control,52,NA
TAZ,738,num_hh,242,Result,242,NA
TAZ,738,hh_inc_30,49,Result,44,NA
TAZ,738,hh_inc_30_60,48,Result,43,NA
TAZ,738,hh_inc_60_100,32,Result,29,NA
TAZ,738,hh_inc_100_plus,91,Result,81,NA
TAZ,738,hh_child,173,Result,190,NA
TAZ,738,hh_no_child,47,Result,52,NA
TAZ,738,num_hh,0,Difference,242,NA
TAZ,738,hh_inc_30,5,Difference,44,NA
TAZ,738,hh_inc_30_60,5,Difference,43,NA
TAZ,738,hh_inc_60_100,3,Difference,29,NA
TAZ,738,hh_inc_100_plus,10,Difference,81,NA
TAZ,738,hh_child,-17,Difference,190,NA
TAZ,738,hh_no_child,-5,Difference,52,NA
TAZ,739,num_hh,360,Control,360,NA
TAZ,739,hh_inc_30,0,Control,0,NA
TAZ,739,hh_inc_30_60,41,Control,41,NA
TAZ,739,hh_inc_60_100,113,Control,113,NA
TAZ,739,hh_inc_100_plus,148,Control,148,NA
TAZ,739,hh_child,211,Control,211,NA
TAZ,739,hh_no_child,149,Control,149,NA
TAZ,739,num_hh,360,Result,360,NA
TAZ,739,hh_inc_30,0,Result,0,NA
TAZ,739,hh_inc_30_60,45,Result,41,NA
TAZ,739,hh_inc_60_100,124,Result,113,NA
TAZ,739,hh_inc_100_plus,163,Result,148,NA
TAZ,739,hh_child,195,Result,211,NA
TAZ,739,hh_no_child,137,Result,149,NA
TAZ,739,num_hh,0,Difference,360,NA
TAZ,739,hh_inc_30,0,Difference,0,NA
TAZ,739,hh_inc_30_60,4,Difference,41,NA
TAZ,739,hh_inc_60_100,11,Difference,113,NA
TAZ,739,hh_inc_100_plus,15,Difference,148,NA
TAZ,739,hh_child,-16,Difference,211,NA
TAZ,739,hh_no_child,-12,Difference,149,NA
TAZ,740,num_hh,712,Control,712,NA
TAZ,740,hh_inc_30,59,Control,59,NA
TAZ,740,hh_inc_30_60,125,Control,125,NA
TAZ,740,hh_inc_60_100,126,Control,126,NA
TAZ,740,hh_inc_100_plus,340,Control,340,NA
TAZ,740,hh_child,450,Control,450,NA
TAZ,740,hh_no_child,262,Control,262,NA
TAZ,740,num_hh,712,Result,712,NA
TAZ,740,hh_inc_30,62,Result,59,NA
TAZ,740,hh_inc_30_60,132,Result,125,NA
TAZ,740,hh_inc_60_100,132,Result,126,NA
TAZ,740,hh_inc_100_plus,358,Result,340,NA
TAZ,740,hh_child,432,Result,450,NA
TAZ,740,hh_no_child,252,Result,262,NA
TAZ,740,num_hh,0,Difference,712,NA
TAZ,740,hh_inc_30,3,Difference,59,NA
TAZ,740,hh_inc_30_60,7,Difference,125,NA
TAZ,740,hh_inc_60_100,6,Difference,126,NA
TAZ,740,hh_inc_100_plus,18,Difference,340,NA
TAZ,740,hh_child,-18,Difference,450,NA
TAZ,740,hh_no_child,-10,Difference,262,NA
TAZ,741,num_hh,720,Control,720,NA
TAZ,741,hh_inc_30,133,Control,133,NA
TAZ,741,hh_inc_30_60,190,Control,190,NA
TAZ,741,hh_inc_60_100,63,Control,63,NA
TAZ,741,hh_inc_100_plus,279,Control,279,NA
TAZ,741,hh_child,514,Control,514,NA
TAZ,741,hh_no_child,206,Control,206,NA
TAZ,741,num_hh,720,Result,720,NA
TAZ,741,hh_inc_30,138,Result,133,NA
TAZ,741,hh_inc_30_60,199,Result,190,NA
TAZ,741,hh_inc_60_100,66,Result,63,NA
TAZ,741,hh_inc_100_plus,292,Result,279,NA
TAZ,741,hh_child,496,Result,514,NA
TAZ,741,hh_no_child,199,Result,206,NA
TAZ,741,num_hh,0,Difference,720,NA
TAZ,741,hh_inc_30,5,Difference,133,NA
TAZ,741,hh_inc_30_60,9,Difference,190,NA
TAZ,741,hh_inc_60_100,3,Difference,63,NA
TAZ,741,hh_inc_100_plus,13,Difference,279,NA
TAZ,741,hh_child,-18,Difference,514,NA
TAZ,741,hh_no_child,-7,Difference,206,NA
TAZ,742,num_hh,538,Control,538,NA
TAZ,742,hh_inc_30,65,Control,65,NA
TAZ,742,hh_inc_30_60,55,Control,55,NA
TAZ,742,hh_inc_60_100,123,Control,123,NA
TAZ,742,hh_inc_100_plus,227,Control,227,NA
TAZ,742,hh_child,390,Control,390,NA
TAZ,742,hh_no_child,148,Control,148,NA
TAZ,742,num_hh,538,Result,538,NA
TAZ,742,hh_inc_30,70,Result,65,NA
TAZ,742,hh_inc_30_60,59,Result,55,NA
TAZ,742,hh_inc_60_100,132,Result,123,NA
TAZ,742,hh_inc_100_plus,245,Result,227,NA
TAZ,742,hh_child,367,Result,390,NA
TAZ,742,hh_no_child,139,Result,148,NA
TAZ,742,num_hh,0,Difference,538,NA
TAZ,742,hh_inc_30,5,Difference,65,NA
TAZ,742,hh_inc_30_60,4,Difference,55,NA
TAZ,742,hh_inc_60_100,9,Difference,123,NA
TAZ,742,hh_inc_100_plus,18,Difference,227,NA
TAZ,742,hh_child,-23,Difference,390,NA
TAZ,742,hh_no_child,-9,Difference,148,NA
TAZ,743,num_hh,422,Control,422,NA
TAZ,743,hh_inc_30,58,Control,58,NA
TAZ,743,hh_inc_30_60,106,Control,106,NA
TAZ,743,hh_inc_60_100,113,Control,113,NA
TAZ,743,hh_inc_100_plus,84,Control,84,NA
TAZ,743,hh_child,264,Control,264,NA
TAZ,743,hh_no_child,158,Control,158,NA
TAZ,743,num_hh,422,Result,422,NA
TAZ,743,hh_inc_30,63,Result,58,NA
TAZ,743,hh_inc_30_60,115,Result,106,NA
TAZ,743,hh_inc_60_100,123,Result,113,NA
TAZ,743,hh_inc_100_plus,92,Result,84,NA
TAZ,743,hh_child,246,Result,264,NA
TAZ,743,hh_no_child,147,Result,158,NA
TAZ,743,num_hh,0,Difference,422,NA
TAZ,743,hh_inc_30,5,Difference,58,NA
TAZ,743,hh_inc_30_60,9,Difference,106,NA
TAZ,743,hh_inc_60_100,10,Difference,113,NA
TAZ,743,hh_inc_100_plus,8,Difference,84,NA
TAZ,743,hh_child,-18,Difference,264,NA
TAZ,743,hh_no_child,-11,Difference,158,NA
TAZ,744,num_hh,778,Control,778,NA
TAZ,744,hh_inc_30,215,Control,215,NA
TAZ,744,hh_inc_30_60,85,Control,85,NA
TAZ,744,hh_inc_60_100,111,Control,111,NA
TAZ,744,hh_inc_100_plus,289,Control,289,NA
TAZ,744,hh_child,360,Control,360,NA
TAZ,744,hh_no_child,418,Control,418,NA
TAZ,744,num_hh,778,Result,778,NA
TAZ,744,hh_inc_30,227,Result,215,NA
TAZ,744,hh_inc_30_60,90,Result,85,NA
TAZ,744,hh_inc_60_100,118,Result,111,NA
TAZ,744,hh_inc_100_plus,307,Result,289,NA
TAZ,744,hh_child,344,Result,360,NA
TAZ,744,hh_no_child,398,Result,418,NA
TAZ,744,num_hh,0,Difference,778,NA
TAZ,744,hh_inc_30,12,Difference,215,NA
TAZ,744,hh_inc_30_60,5,Difference,85,NA
TAZ,744,hh_inc_60_100,7,Difference,111,NA
TAZ,744,hh_inc_100_plus,18,Difference,289,NA
TAZ,744,hh_child,-16,Difference,360,NA
TAZ,744,hh_no_child,-20,Difference,418,NA
TAZ,745,num_hh,393,Control,393,NA
TAZ,745,hh_inc_30,0,Control,0,NA
TAZ,745,hh_inc_30_60,35,Control,35,NA
TAZ,745,hh_inc_60_100,166,Control,166,NA
TAZ,745,hh_inc_100_plus,145,Control,145,NA
TAZ,745,hh_child,291,Control,291,NA
TAZ,745,hh_no_child,102,Control,102,NA
TAZ,745,num_hh,393,Result,393,NA
TAZ,745,hh_inc_30,0,Result,0,NA
TAZ,745,hh_inc_30_60,37,Result,35,NA
TAZ,745,hh_inc_60_100,178,Result,166,NA
TAZ,745,hh_inc_100_plus,156,Result,145,NA
TAZ,745,hh_child,275,Result,291,NA
TAZ,745,hh_no_child,96,Result,102,NA
TAZ,745,num_hh,0,Difference,393,NA
TAZ,745,hh_inc_30,0,Difference,0,NA
TAZ,745,hh_inc_30_60,2,Difference,35,NA
TAZ,745,hh_inc_60_100,12,Difference,166,NA
TAZ,745,hh_inc_100_plus,11,Difference,145,NA
TAZ,745,hh_child,-16,Difference,291,NA
TAZ,745,hh_no_child,-6,Difference,102,NA
TAZ,746,num_hh,1692,Control,1692,NA
TAZ,746,hh_inc_30,215,Control,215,NA
TAZ,746,hh_inc_30_60,661,Control,661,NA
TAZ,746,hh_inc_60_100,369,Control,369,NA
TAZ,746,hh_inc_100_plus,305,Control,305,NA
TAZ,746,hh_child,1265,Control,1265,NA
TAZ,746,hh_no_child,427,Control,427,NA
TAZ,746,num_hh,1692,Result,1692,NA
TAZ,746,hh_inc_30,226,Result,215,NA
TAZ,746,hh_inc_30_60,694,Result,661,NA
TAZ,746,hh_inc_60_100,387,Result,369,NA
TAZ,746,hh_inc_100_plus,321,Result,305,NA
TAZ,746,hh_child,1217,Result,1265,NA
TAZ,746,hh_no_child,411,Result,427,NA
TAZ,746,num_hh,0,Difference,1692,NA
TAZ,746,hh_inc_30,11,Difference,215,NA
TAZ,746,hh_inc_30_60,33,Difference,661,NA
TAZ,746,hh_inc_60_100,18,Difference,369,NA
TAZ,746,hh_inc_100_plus,16,Difference,305,NA
TAZ,746,hh_child,-48,Difference,1265,NA
TAZ,746,hh_no_child,-16,Difference,427,NA
TAZ,747,num_hh,748,Control,748,NA
TAZ,747,hh_inc_30,56,Control,56,NA
TAZ,747,hh_inc_30_60,104,Control,104,NA
TAZ,747,hh_inc_60_100,125,Control,125,NA
TAZ,747,hh_inc_100_plus,388,Control,388,NA
TAZ,747,hh_child,621,Control,621,NA
TAZ,747,hh_no_child,127,Control,127,NA
TAZ,747,num_hh,748,Result,748,NA
TAZ,747,hh_inc_30,59,Result,56,NA
TAZ,747,hh_inc_30_60,110,Result,104,NA
TAZ,747,hh_inc_60_100,132,Result,125,NA
TAZ,747,hh_inc_100_plus,412,Result,388,NA
TAZ,747,hh_child,592,Result,621,NA
TAZ,747,hh_no_child,121,Result,127,NA
TAZ,747,num_hh,0,Difference,748,NA
TAZ,747,hh_inc_30,3,Difference,56,NA
TAZ,747,hh_inc_30_60,6,Difference,104,NA
TAZ,747,hh_inc_60_100,7,Difference,125,NA
TAZ,747,hh_inc_100_plus,24,Difference,388,NA
TAZ,747,hh_child,-29,Difference,621,NA
TAZ,747,hh_no_child,-6,Difference,127,NA
TAZ,748,num_hh,1473,Control,1473,NA
TAZ,748,hh_inc_30,355,Control,355,NA
TAZ,748,hh_inc_30_60,297,Control,297,NA
TAZ,748,hh_inc_60_100,124,Control,124,NA
TAZ,748,hh_inc_100_plus,470,Control,470,NA
TAZ,748,hh_child,802,Control,802,NA
TAZ,748,hh_no_child,671,Control,671,NA
TAZ,748,num_hh,1473,Result,1473,NA
TAZ,748,hh_inc_30,388,Result,355,NA
TAZ,748,hh_inc_30_60,326,Result,297,NA
TAZ,748,hh_inc_60_100,136,Result,124,NA
TAZ,748,hh_inc_100_plus,515,Result,470,NA
TAZ,748,hh_child,744,Result,802,NA
TAZ,748,hh_no_child,621,Result,671,NA
TAZ,748,num_hh,0,Difference,1473,NA
TAZ,748,hh_inc_30,33,Difference,355,NA
TAZ,748,hh_inc_30_60,29,Difference,297,NA
TAZ,748,hh_inc_60_100,12,Difference,124,NA
TAZ,748,hh_inc_100_plus,45,Difference,470,NA
TAZ,748,hh_child,-58,Difference,802,NA
TAZ,748,hh_no_child,-50,Difference,671,NA
TAZ,749,num_hh,878,Control,878,NA
TAZ,749,hh_inc_30,119,Control,119,NA
TAZ,749,hh_inc_30_60,133,Control,133,NA
TAZ,749,hh_inc_60_100,218,Control,218,NA
TAZ,749,hh_inc_100_plus,306,Control,306,NA
TAZ,749,hh_child,632,Control,632,NA
TAZ,749,hh_no_child,246,Control,246,NA
TAZ,749,num_hh,878,Result,878,NA
TAZ,749,hh_inc_30,126,Result,119,NA
TAZ,749,hh_inc_30_60,142,Result,133,NA
TAZ,749,hh_inc_60_100,232,Result,218,NA
TAZ,749,hh_inc_100_plus,329,Result,306,NA
TAZ,749,hh_child,596,Result,632,NA
TAZ,749,hh_no_child,233,Result,246,NA
TAZ,749,num_hh,0,Difference,878,NA
TAZ,749,hh_inc_30,7,Difference,119,NA
TAZ,749,hh_inc_30_60,9,Difference,133,NA
TAZ,749,hh_inc_60_100,14,Difference,218,NA
TAZ,749,hh_inc_100_plus,23,Difference,306,NA
TAZ,749,hh_child,-36,Difference,632,NA
TAZ,749,hh_no_child,-13,Difference,246,NA
TAZ,750,num_hh,331,Control,331,NA
TAZ,750,hh_inc_30,36,Control,36,NA
TAZ,750,hh_inc_30_60,48,Control,48,NA
TAZ,750,hh_inc_60_100,61,Control,61,NA
TAZ,750,hh_inc_100_plus,126,Control,126,NA
TAZ,750,hh_child,245,Control,245,NA
TAZ,750,hh_no_child,86,Control,86,NA
TAZ,750,num_hh,331,Result,331,NA
TAZ,750,hh_inc_30,40,Result,36,NA
TAZ,750,hh_inc_30_60,53,Result,48,NA
TAZ,750,hh_inc_60_100,68,Result,61,NA
TAZ,750,hh_inc_100_plus,141,Result,126,NA
TAZ,750,hh_child,223,Result,245,NA
TAZ,750,hh_no_child,79,Result,86,NA
TAZ,750,num_hh,0,Difference,331,NA
TAZ,750,hh_inc_30,4,Difference,36,NA
TAZ,750,hh_inc_30_60,5,Difference,48,NA
TAZ,750,hh_inc_60_100,7,Difference,61,NA
TAZ,750,hh_inc_100_plus,15,Difference,126,NA
TAZ,750,hh_child,-22,Difference,245,NA
TAZ,750,hh_no_child,-7,Difference,86,NA
TAZ,751,num_hh,798,Control,798,NA
TAZ,751,hh_inc_30,93,Control,93,NA
TAZ,751,hh_inc_30_60,208,Control,208,NA
TAZ,751,hh_inc_60_100,112,Control,112,NA
TAZ,751,hh_inc_100_plus,324,Control,324,NA
TAZ,751,hh_child,739,Control,739,NA
TAZ,751,hh_no_child,59,Control,59,NA
TAZ,751,num_hh,798,Result,798,NA
TAZ,751,hh_inc_30,96,Result,93,NA
TAZ,751,hh_inc_30_60,216,Result,208,NA
TAZ,751,hh_inc_60_100,116,Result,112,NA
TAZ,751,hh_inc_100_plus,341,Result,324,NA
TAZ,751,hh_child,712,Result,739,NA
TAZ,751,hh_no_child,57,Result,59,NA
TAZ,751,num_hh,0,Difference,798,NA
TAZ,751,hh_inc_30,3,Difference,93,NA
TAZ,751,hh_inc_30_60,8,Difference,208,NA
TAZ,751,hh_inc_60_100,4,Difference,112,NA
TAZ,751,hh_inc_100_plus,17,Difference,324,NA
TAZ,751,hh_child,-27,Difference,739,NA
TAZ,751,hh_no_child,-2,Difference,59,NA
TAZ,752,num_hh,869,Control,869,NA
TAZ,752,hh_inc_30,84,Control,84,NA
TAZ,752,hh_inc_30_60,66,Control,66,NA
TAZ,752,hh_inc_60_100,145,Control,145,NA
TAZ,752,hh_inc_100_plus,290,Control,290,NA
TAZ,752,hh_child,627,Control,627,NA
TAZ,752,hh_no_child,242,Control,242,NA
TAZ,752,num_hh,869,Result,869,NA
TAZ,752,hh_inc_30,102,Result,84,NA
TAZ,752,hh_inc_30_60,81,Result,66,NA
TAZ,752,hh_inc_60_100,177,Result,145,NA
TAZ,752,hh_inc_100_plus,359,Result,290,NA
TAZ,752,hh_child,518,Result,627,NA
TAZ,752,hh_no_child,201,Result,242,NA
TAZ,752,num_hh,0,Difference,869,NA
TAZ,752,hh_inc_30,18,Difference,84,NA
TAZ,752,hh_inc_30_60,15,Difference,66,NA
TAZ,752,hh_inc_60_100,32,Difference,145,NA
TAZ,752,hh_inc_100_plus,69,Difference,290,NA
TAZ,752,hh_child,-109,Difference,627,NA
TAZ,752,hh_no_child,-41,Difference,242,NA
TAZ,753,num_hh,797,Control,797,NA
TAZ,753,hh_inc_30,200,Control,200,NA
TAZ,753,hh_inc_30_60,150,Control,150,NA
TAZ,753,hh_inc_60_100,122,Control,122,NA
TAZ,753,hh_inc_100_plus,277,Control,277,NA
TAZ,753,hh_child,674,Control,674,NA
TAZ,753,hh_no_child,123,Control,123,NA
TAZ,753,num_hh,797,Result,797,NA
TAZ,753,hh_inc_30,205,Result,200,NA
TAZ,753,hh_inc_30_60,155,Result,150,NA
TAZ,753,hh_inc_60_100,126,Result,122,NA
TAZ,753,hh_inc_100_plus,288,Result,277,NA
TAZ,753,hh_child,654,Result,674,NA
TAZ,753,hh_no_child,120,Result,123,NA
TAZ,753,num_hh,0,Difference,797,NA
TAZ,753,hh_inc_30,5,Difference,200,NA
TAZ,753,hh_inc_30_60,5,Difference,150,NA
TAZ,753,hh_inc_60_100,4,Difference,122,NA
TAZ,753,hh_inc_100_plus,11,Difference,277,NA
TAZ,753,hh_child,-20,Difference,674,NA
TAZ,753,hh_no_child,-3,Difference,123,NA
TAZ,754,num_hh,913,Control,913,NA
TAZ,754,hh_inc_30,158,Control,158,NA
TAZ,754,hh_inc_30_60,243,Control,243,NA
TAZ,754,hh_inc_60_100,146,Control,146,NA
TAZ,754,hh_inc_100_plus,229,Control,229,NA
TAZ,754,hh_child,745,Control,745,NA
TAZ,754,hh_no_child,168,Control,168,NA
TAZ,754,num_hh,913,Result,913,NA
TAZ,754,hh_inc_30,173,Result,158,NA
TAZ,754,hh_inc_30_60,266,Result,243,NA
TAZ,754,hh_inc_60_100,159,Result,146,NA
TAZ,754,hh_inc_100_plus,250,Result,229,NA
TAZ,754,hh_child,692,Result,745,NA
TAZ,754,hh_no_child,156,Result,168,NA
TAZ,754,num_hh,0,Difference,913,NA
TAZ,754,hh_inc_30,15,Difference,158,NA
TAZ,754,hh_inc_30_60,23,Difference,243,NA
TAZ,754,hh_inc_60_100,13,Difference,146,NA
TAZ,754,hh_inc_100_plus,21,Difference,229,NA
TAZ,754,hh_child,-53,Difference,745,NA
TAZ,754,hh_no_child,-12,Difference,168,NA
TAZ,755,num_hh,793,Control,793,NA
TAZ,755,hh_inc_30,173,Control,173,NA
TAZ,755,hh_inc_30_60,76,Control,76,NA
TAZ,755,hh_inc_60_100,140,Control,140,NA
TAZ,755,hh_inc_100_plus,282,Control,282,NA
TAZ,755,hh_child,560,Control,560,NA
TAZ,755,hh_no_child,233,Control,233,NA
TAZ,755,num_hh,793,Result,793,NA
TAZ,755,hh_inc_30,189,Result,173,NA
TAZ,755,hh_inc_30_60,83,Result,76,NA
TAZ,755,hh_inc_60_100,153,Result,140,NA
TAZ,755,hh_inc_100_plus,310,Result,282,NA
TAZ,755,hh_child,519,Result,560,NA
TAZ,755,hh_no_child,216,Result,233,NA
TAZ,755,num_hh,0,Difference,793,NA
TAZ,755,hh_inc_30,16,Difference,173,NA
TAZ,755,hh_inc_30_60,7,Difference,76,NA
TAZ,755,hh_inc_60_100,13,Difference,140,NA
TAZ,755,hh_inc_100_plus,28,Difference,282,NA
TAZ,755,hh_child,-41,Difference,560,NA
TAZ,755,hh_no_child,-17,Difference,233,NA
TAZ,756,num_hh,377,Control,377,NA
TAZ,756,hh_inc_30,23,Control,23,NA
TAZ,756,hh_inc_30_60,29,Control,29,NA
TAZ,756,hh_inc_60_100,126,Control,126,NA
TAZ,756,hh_inc_100_plus,103,Control,103,NA
TAZ,756,hh_child,312,Control,312,NA
TAZ,756,hh_no_child,65,Control,65,NA
TAZ,756,num_hh,377,Result,377,NA
TAZ,756,hh_inc_30,27,Result,23,NA
TAZ,756,hh_inc_30_60,34,Result,29,NA
TAZ,756,hh_inc_60_100,147,Result,126,NA
TAZ,756,hh_inc_100_plus,120,Result,103,NA
TAZ,756,hh_child,272,Result,312,NA
TAZ,756,hh_no_child,56,Result,65,NA
TAZ,756,num_hh,0,Difference,377,NA
TAZ,756,hh_inc_30,4,Difference,23,NA
TAZ,756,hh_inc_30_60,5,Difference,29,NA
TAZ,756,hh_inc_60_100,21,Difference,126,NA
TAZ,756,hh_inc_100_plus,17,Difference,103,NA
TAZ,756,hh_child,-40,Difference,312,NA
TAZ,756,hh_no_child,-9,Difference,65,NA
TAZ,757,num_hh,815,Control,815,NA
TAZ,757,hh_inc_30,139,Control,139,NA
TAZ,757,hh_inc_30_60,75,Control,75,NA
TAZ,757,hh_inc_60_100,208,Control,208,NA
TAZ,757,hh_inc_100_plus,275,Control,275,NA
TAZ,757,hh_child,477,Control,477,NA
TAZ,757,hh_no_child,338,Control,338,NA
TAZ,757,num_hh,815,Result,815,NA
TAZ,757,hh_inc_30,151,Result,139,NA
TAZ,757,hh_inc_30_60,82,Result,75,NA
TAZ,757,hh_inc_60_100,226,Result,208,NA
TAZ,757,hh_inc_100_plus,300,Result,275,NA
TAZ,757,hh_child,444,Result,477,NA
TAZ,757,hh_no_child,315,Result,338,NA
TAZ,757,num_hh,0,Difference,815,NA
TAZ,757,hh_inc_30,12,Difference,139,NA
TAZ,757,hh_inc_30_60,7,Difference,75,NA
TAZ,757,hh_inc_60_100,18,Difference,208,NA
TAZ,757,hh_inc_100_plus,25,Difference,275,NA
TAZ,757,hh_child,-33,Difference,477,NA
TAZ,757,hh_no_child,-23,Difference,338,NA
TAZ,758,num_hh,708,Control,708,NA
TAZ,758,hh_inc_30,68,Control,68,NA
TAZ,758,hh_inc_30_60,143,Control,143,NA
TAZ,758,hh_inc_60_100,53,Control,53,NA
